会社名,四半期,区分,科目,前期末,当期末
ヤマト包装,2025Q1,BS,純資産合計,,83000
ヤマト包装,2025Q1,PL,売上高,,74500
ヤマト包装,2025Q1,PL,営業利益,,5800
ヤマト包装,2025Q1,PL,税引前当期純利益,,5000
ヤマト包装,2025Q1,PL,減価償却費,,4800
ヤマト包装,2025Q1,PL,受取利息及び受取配当金,,300
ヤマト包装,2025Q1,PL,支払利息,,500
ヤマト包装,2025Q1,PL,固定資産売却損益(益は+、損は−),,-600
ヤマト包装,2025Q1,PL,法人税等,,1600
ヤマト包装,2025Q1,補足,有形固定資産の売却による収入,,2300
ヤマト包装,2025Q1,SS,剰余金の配当(配当金の支払額),,1400
ヤマト包装,2025Q1,SS,自己株式の処分,,400
ヤマト包装,2025Q2,BS,現金及び預金,,12300
ヤマト包装,2025Q2,BS,預け金,,17000
ヤマト包装,2025Q2,BS,営業債権,,12900
ヤマト包装,2025Q2,BS,棚卸資産,,15200
ヤマト包装,2025Q2,BS,その他流動資産,,4800
ヤマト包装,2025Q2,BS,有形固定資産(純額),,52800
ヤマト包装,2025Q2,BS,投資その他の資産,,3300
ヤマト包装,2025Q2,BS,営業債務,,4000
ヤマト包装,2025Q2,BS,短期借入金,,3400
ヤマト包装,2025Q2,BS,その他流動負債,,4700
ヤマト包装,2025Q2,BS,長期借入金,,9000
ヤマト包装,2025Q2,BS,その他固定負債,,5000
ヤマト包装,2025Q2,BS,退職給付引当金,,5400
ヤマト包装,2025Q2,BS,純資産合計,,86800
ヤマト包装,2025Q2,PL,売上高,,77400
ヤマト包装,2025Q2,PL,営業利益,,6600
ヤマト包装,2025Q2,PL,税引前当期純利益,,5600
ヤマト包装,2025Q2,PL,減価償却費,,1600
ヤマト包装,2025Q2,PL,受取利息及び受取配当金,,100
ヤマト包装,2025Q2,PL,支払利息,,1100
ヤマト包装,2025Q2,PL,法人税等,,1800
ヤマト包装,2025Q3,BS,現金及び預金,,7200
ヤマト包装,2025Q3,BS,預け金,,18900
ヤマト包装,2025Q3,BS,営業債権,,16300
ヤマト包装,2025Q3,BS,棚卸資産,,13900
ヤマト包装,2025Q3,BS,その他流動資産,,5600
ヤマト包装,2025Q3,BS,有形固定資産(純額),,56700
ヤマト包装,2025Q3,BS,投資その他の資産,,3900
ヤマト包装,2025Q3,BS,営業債務,,5400
ヤマト包装,2025Q3,BS,短期借入金,,1500
ヤマト包装,2025Q3,BS,その他流動負債,,3900
ヤマト包装,2025Q3,BS,長期借入金,,10200
ヤマト包装,2025Q3,BS,その他固定負債,,4500
ヤマト包装,2025Q3,BS,退職給付引当金,,5900
ヤマト包装,2025Q3,BS,純資産合計,,91100
ヤマト包装,2025Q3,PL,売上高,,78300
ヤマト包装,2025Q3,PL,営業利益,,10100
ヤマト包装,2025Q3,PL,税引前当期純利益,,9800
ヤマト包装,2025Q3,PL,減価償却費,,1500
ヤマト包装,2025Q3,PL,受取利息及び受取配当金,,100
ヤマト包装,2025Q3,PL,支払利息,,400
ヤマト包装,2025Q3,PL,法人税等,,3100
ヤマト包装,2025Q3,SS,剰余金の配当(配当金の支払額),,2400
ヤマト包装,2025Q4,BS,現金及び預金,,13000
ヤマト包装,2025Q4,BS,預け金,,19200
ヤマト包装,2025Q4,BS,営業債権,,13300
ヤマト包装,2025Q4,BS,棚卸資産,,15600
ヤマト包装,2025Q4,BS,その他流動資産,,5500
ヤマト包装,2025Q4,BS,有形固定資産(純額),,56300
ヤマト包装,2025Q4,BS,投資その他の資産,,4200
ヤマト包装,2025Q4,BS,営業債務,,7200
ヤマト包装,2025Q4,BS,短期借入金,,2600
ヤマト包装,2025Q4,BS,その他流動負債,,5100
ヤマト包装,2025Q4,BS,長期借入金,,11400
ヤマト包装,2025Q4,BS,その他固定負債,,4600
ヤマト包装,2025Q4,BS,退職給付引当金,,6500
ヤマト包装,2025Q4,BS,純資産合計,,89700
ヤマト包装,2025Q4,PL,売上高,,82000
ヤマト包装,2025Q4,PL,営業利益,,-1200
ヤマト包装,2025Q4,PL,税引前当期純利益,,-1400
ヤマト包装,2025Q4,PL,減価償却費,,3700
ヤマト包装,2025Q4,PL,受取利息及び受取配当金,,300
ヤマト包装,2025Q4,PL,支払利息,,500
ヤマト包装,2026Q1,BS,現金及び預金,,12500
ヤマト包装,2026Q1,BS,預け金,,19500
ヤマト包装,2026Q1,BS,営業債権,,12100
ヤマト包装,2026Q1,BS,棚卸資産,,14500
ヤマト包装,2026Q1,BS,その他流動資産,,5000
ヤマト包装,2026Q1,BS,有形固定資産(純額),,57000
ヤマト包装,2026Q1,BS,投資その他の資産,,4900
ヤマト包装,2026Q1,BS,営業債務,,8700
ヤマト包装,2026Q1,BS,短期借入金,,500
ヤマト包装,2026Q1,BS,その他流動負債,,4800
ヤマト包装,2026Q1,BS,長期借入金,,11300
ヤマト包装,2026Q1,BS,その他固定負債,,4100
ヤマト包装,2026Q1,BS,退職給付引当金,,6400
ヤマト包装,2026Q1,BS,純資産合計,,89700
ヤマト包装,2026Q1,PL,売上高,,86300
ヤマト包装,2026Q1,PL,営業利益,,2000
ヤマト包装,2026Q1,PL,税引前当期純利益,,2700
ヤマト包装,2026Q1,PL,減価償却費,,3000
ヤマト包装,2026Q1,PL,受取利息及び受取配当金,,300
ヤマト包装,2026Q1,PL,支払利息,,300
ヤマト包装,2026Q1,PL,固定資産売却損益(益は+、損は−),,700
ヤマト包装,2026Q1,PL,法人税等,,900
ヤマト包装,2026Q1,補足,有形固定資産の売却による収入,,2200
ヤマト包装,2026Q1,SS,剰余金の配当(配当金の支払額),,400
ヤマト包装,2026Q1,SS,自己株式の取得,,1400
ゼニス計測,2023Q4,BS,現金及び預金,11500,17400
ゼニス計測,2023Q4,BS,預け金,5000,3300
ゼニス計測,2023Q4,BS,営業債権,18500,17000
ゼニス計測,2023Q4,BS,棚卸資産,11800,13000
ゼニス計測,2023Q4,BS,その他流動資産,3700,3800
ゼニス計測,2023Q4,BS,有形固定資産(純額),38000,37200
ゼニス計測,2023Q4,BS,投資その他の資産,5500,4900
ゼニス計測,2023Q4,BS,営業債務,17400,17000
ゼニス計測,2023Q4,BS,短期借入金,500,0
ゼニス計測,2023Q4,BS,その他流動負債,5900,5900
ゼニス計測,2023Q4,BS,長期借入金,6500,9800
ゼニス計測,2023Q4,BS,その他固定負債,5200,4700
ゼニス計測,2023Q4,BS,退職給付引当金,3400,3900
ゼニス計測,2023Q4,BS,純資産合計,55100,55300
ゼニス計測,2023Q4,PL,売上高,,76100
ゼニス計測,2023Q4,PL,営業利益,,900
ゼニス計測,2023Q4,PL,税引前当期純利益,,300
ゼニス計測,2023Q4,PL,減価償却費,,3100
ゼニス計測,2023Q4,PL,受取利息及び受取配当金,,300
ゼニス計測,2023Q4,PL,支払利息,,600
ゼニス計測,2023Q4,PL,固定資産売却損益(益は+、損は−),,-300
ゼニス計測,2023Q4,PL,法人税等,,100
ゼニス計測,2023Q4,補足,有形固定資産の売却による収入,,1000
ゼニス計測,2024Q1,BS,現金及び預金,,15300
ゼニス計測,2024Q1,BS,預け金,,2200
ゼニス計測,2024Q1,BS,営業債権,,15800
ゼニス計測,2024Q1,BS,棚卸資産,,13300
ゼニス計測,2024Q1,BS,その他流動資産,,4400
ゼニス計測,2024Q1,BS,有形固定資産(純額),,37800
ゼニス計測,2024Q1,BS,投資その他の資産,,5800
ゼニス計測,2024Q1,BS,営業債務,,16300
ゼニス計測,2024Q1,BS,短期借入金,,0
ゼニス計測,2024Q1,BS,その他流動負債,,5000
ゼニス計測,2024Q1,BS,長期借入金,,7200
ゼニス計測,2024Q1,BS,その他固定負債,,4900
ゼニス計測,2024Q1,BS,退職給付引当金,,4000
ゼニス計測,2024Q1,BS,純資産合計,,57200
ゼニス計測,2024Q1,PL,売上高,,77700
ゼニス計測,2024Q1,PL,営業利益,,2800
ゼニス計測,2024Q1,PL,税引前当期純利益,,2800
ゼニス計測,2024Q1,PL,減価償却費,,3100
ゼニス計測,2024Q1,PL,受取利息及び受取配当金,,100
ゼニス計測,2024Q1,PL,支払利息,,800
ゼニス計測,2024Q1,PL,固定資産売却損益(益は+、損は−),,700
ゼニス計測,2024Q1,PL,法人税等,,900
ゼニス計測,2024Q1,補足,有形固定資産の売却による収入,,1600
ゼニス計測,2024Q2,BS,現金及び預金,,18800
ゼニス計測,2024Q2,BS,預け金,,2700
ゼニス計測,2024Q2,BS,営業債権,,13300
ゼニス計測,2024Q2,BS,棚卸資産,,12200
ゼニス計測,2024Q2,BS,その他流動資産,,5300
ゼニス計測,2024Q2,BS,有形固定資産(純額),,39300
ゼニス計測,2024Q2,BS,投資その他の資産,,5500
ゼニス計測,2024Q2,BS,営業債務,,17300
ゼニス計測,2024Q2,BS,短期借入金,,0
ゼニス計測,2024Q2,BS,その他流動負債,,4700
ゼニス計測,2024Q2,BS,長期借入金,,8000
ゼニス計測,2024Q2,BS,その他固定負債,,5500
ゼニス計測,2024Q2,BS,退職給付引当金,,4400
ゼニス計測,2024Q2,BS,純資産合計,,57200
ゼニス計測,2024Q2,PL,売上高,,82500
ゼニス計測,2024Q2,PL,営業利益,,300
ゼニス計測,2024Q2,PL,減価償却費,,3300
ゼニス計測,2024Q2,PL,受取利息及び受取配当金,,200
ゼニス計測,2024Q2,PL,支払利息,,1100
ゼニス計測,2024Q2,PL,固定資産売却損益(益は+、損は−),,600
ゼニス計測,2024Q2,補足,有形固定資産の売却による収入,,600
ゼニス計測,2024Q3,BS,現金及び預金,,25400
ゼニス計測,2024Q3,BS,預け金,,2100
ゼニス計測,2024Q3,BS,営業債権,,15300
ゼニス計測,2024Q3,BS,棚卸資産,,14100
ゼニス計測,2024Q3,BS,その他流動資産,,5700
ゼニス計測,2024Q3,BS,有形固定資産(純額),,38400
ゼニス計測,2024Q3,BS,投資その他の資産,,4800
ゼニス計測,2024Q3,BS,営業債務,,18600
ゼニス計測,2024Q3,BS,短期借入金,,0
ゼニス計測,2024Q3,BS,その他流動負債,,4500
ゼニス計測,2024Q3,BS,長期借入金,,9300
ゼニス計測,2024Q3,BS,その他固定負債,,5300
ゼニス計測,2024Q3,BS,退職給付引当金,,4400
ゼニス計測,2024Q3,BS,純資産合計,,63700
ゼニス計測,2024Q3,PL,売上高,,85500
ゼニス計測,2024Q3,PL,営業利益,,10900
ゼニス計測,2024Q3,PL,税引前当期純利益,,10700
ゼニス計測,2024Q3,PL,減価償却費,,5800
ゼニス計測,2024Q3,PL,受取利息及び受取配当金,,200
ゼニス計測,2024Q3,PL,支払利息,,400
ゼニス計測,2024Q3,PL,法人税等,,3400
ゼニス計測,2024Q3,SS,新株の発行(増資),,1300
ゼニス計測,2024Q3,SS,剰余金の配当(配当金の支払額),,2100
ゼニス計測,2024Q4,BS,現金及び預金,,28700
ゼニス計測,2024Q4,BS,預け金,,1700
ゼニス計測,2024Q4,BS,営業債権,,18100
ゼニス計測,2024Q4,BS,棚卸資産,,13100
ゼニス計測,2024Q4,BS,その他流動資産,,5400
ゼニス計測,2024Q4,BS,有形固定資産(純額),,40500
ゼニス計測,2024Q4,BS,投資その他の資産,,5400
ゼニス計測,2024Q4,BS,営業債務,,20400
ゼニス計測,2024Q4,BS,短期借入金,,1700
ゼニス計測,2024Q4,BS,その他流動負債,,4400
ゼニス計測,2024Q4,BS,長期借入金,,5600
ゼニス計測,2024Q4,BS,その他固定負債,,4800
ゼニス計測,2024Q4,BS,退職給付引当金,,4800
ゼニス計測,2024Q4,BS,純資産合計,,71200
ゼニス計測,2024Q4,PL,売上高,,90600
ゼニス計測,2024Q4,PL,営業利益,,11900
ゼニス計測,2024Q4,PL,税引前当期純利益,,11100
ゼニス計測,2024Q4,PL,減価償却費,,2200
ゼニス計測,2024Q4,PL,受取利息及び受取配当金,,100
ゼニス計測,2024Q4,PL,支払利息,,900
ゼニス計測,2024Q4,PL,法人税等,,3600
ゼニス計測,2025Q1,BS,現金及び預金,,34200
ゼニス計測,2025Q1,BS,預け金,,2400
ゼニス計測,2025Q1,BS,営業債権,,16700
ゼニス計測,2025Q1,BS,棚卸資産,,13300
ゼニス計測,2025Q1,BS,その他流動資産,,5400
ゼニス計測,2025Q1,BS,有形固定資産(純額),,39400
ゼニス計測,2025Q1,BS,投資その他の資産,,5500
ゼニス計測,2025Q1,BS,営業債務,,19600
ゼニス計測,2025Q1,BS,短期借入金,,3700
ゼニス計測,2025Q1,BS,その他流動負債,,5500
ゼニス計測,2025Q1,BS,長期借入金,,4700
ゼニス計測,2025Q1,BS,その他固定負債,,5100
ゼニス計測,2025Q1,BS,退職給付引当金,,5500
ゼニス計測,2025Q1,BS,純資産合計,,72800
ゼニス計測,2025Q1,PL,売上高,,93900
ゼニス計測,2025Q1,PL,営業利益,,3300
ゼニス計測,2025Q1,PL,税引前当期純利益,,3100
ゼニス計測,2025Q1,PL,減価償却費,,2500
ゼニス計測,2025Q1,PL,受取利息及び受取配当金,,200
ゼニス計測,2025Q1,PL,支払利息,,400
ゼニス計測,2025Q1,PL,法人税等,,1000
ゼニス計測,2025Q1,補足,有形固定資産の売却による収入,,3000
ゼニス計測,2025Q1,SS,剰余金の配当(配当金の支払額),,500
ゼニス計測,2025Q2,BS,現金及び預金,,42200
ゼニス計測,2025Q2,BS,預け金,,2800
ゼニス計測,2025Q2,BS,営業債権,,14100
ゼニス計測,2025Q2,BS,棚卸資産,,13700
ゼニス計測,2025Q2,BS,その他流動資産,,5800
ゼニス計測,2025Q2,BS,有形固定資産(純額),,43600
ゼニス計測,2025Q2,BS,投資その他の資産,,5500
ゼニス計測,2025Q2,BS,営業債務,,21400
ゼニス計測,2025Q2,BS,短期借入金,,1000
ゼニス計測,2025Q2,BS,その他流動負債,,6300
ゼニス計測,2025Q2,BS,長期借入金,,8000
ゼニス計測,2025Q2,BS,その他固定負債,,5900
ゼニス計測,2025Q2,BS,退職給付引当金,,5300
ゼニス計測,2025Q2,BS,純資産合計,,79800
ゼニス計測,2025Q2,PL,売上高,,98600
ゼニス計測,2025Q2,PL,営業利益,,10700
ゼニス計測,2025Q2,PL,税引前当期純利益,,10300
ゼニス計測,2025Q2,PL,減価償却費,,2900
ゼニス計測,2025Q2,PL,受取利息及び受取配当金,,400
ゼニス計測,2025Q2,PL,支払利息,,800
ゼニス計測,2025Q2,PL,法人税等,,3300
ゼニス計測,2025Q3,BS,現金及び預金,,43900
ゼニス計測,2025Q3,BS,預け金,,5300
ゼニス計測,2025Q3,BS,営業債権,,17700
ゼニス計測,2025Q3,BS,棚卸資産,,12300
ゼニス計測,2025Q3,BS,その他流動資産,,6100
ゼニス計測,2025Q3,BS,有形固定資産(純額),,41800
ゼニス計測,2025Q3,BS,投資その他の資産,,6900
ゼニス計測,2025Q3,BS,営業債務,,22300
ゼニス計測,2025Q3,BS,短期借入金,,0
ゼニス計測,2025Q3,BS,その他流動負債,,6300
ゼニス計測,2025Q3,BS,長期借入金,,8400
ゼニス計測,2025Q3,BS,その他固定負債,,5400
ゼニス計測,2025Q3,BS,退職給付引当金,,6000
ゼニス計測,2025Q3,BS,純資産合計,,85600
ゼニス計測,2025Q3,PL,売上高,,103800
ゼニス計測,2025Q3,PL,営業利益,,12700
ゼニス計測,2025Q3,PL,税引前当期純利益,,12100
ゼニス計測,2025Q3,PL,減価償却費,,3500
ゼニス計測,2025Q3,PL,受取利息及び受取配当金,,100
ゼニス計測,2025Q3,PL,支払利息,,700
ゼニス計測,2025Q3,PL,法人税等,,3900
ゼニス計測,2025Q3,SS,剰余金の配当(配当金の支払額),,2400
ゼニス計測,2025Q4,BS,現金及び預金,,42400
ゼニス計測,2025Q4,BS,預け金,,6500
ゼニス計測,2025Q4,BS,営業債権,,17500
ゼニス計測,2025Q4,BS,棚卸資産,,12300
ゼニス計測,2025Q4,BS,その他流動資産,,6100
ゼニス計測,2025Q4,BS,有形固定資産(純額),,41700
ゼニス計測,2025Q4,BS,投資その他の資産,,6900
ゼニス計測,2025Q4,BS,営業債務,,22100
ゼニス計測,2025Q4,BS,短期借入金,,0
ゼニス計測,2025Q4,BS,その他流動負債,,6300
ゼニス計測,2025Q4,BS,長期借入金,,6400
ゼニス計測,2025Q4,BS,その他固定負債,,5200
ゼニス計測,2025Q4,BS,退職給付引当金,,6400
ゼニス計測,2025Q4,BS,純資産合計,,87000
ゼニス計測,2025Q4,PL,売上高,,108600
ゼニス計測,2025Q4,PL,営業利益,,2000
ゼニス計測,2025Q4,PL,税引前当期純利益,,2000
ゼニス計測,2025Q4,PL,減価償却費,,5800
ゼニス計測,2025Q4,PL,受取利息及び受取配当金,,400
ゼニス計測,2025Q4,PL,支払利息,,400
ゼニス計測,2025Q4,PL,法人税等,,600
ゼニス計測,2026Q1,BS,現金及び預金,,51400
ゼニス計測,2026Q1,BS,預け金,,5400
ゼニス計測,2026Q1,BS,営業債権,,14600
ゼニス計測,2026Q1,BS,棚卸資産,,13900
ゼニス計測,2026Q1,BS,その他流動資産,,6000
ゼニス計測,2026Q1,BS,有形固定資産(純額),,41800
ゼニス計測,2026Q1,BS,投資その他の資産,,8200
ゼニス計測,2026Q1,BS,営業債務,,25000
ゼニス計測,2026Q1,BS,短期借入金,,0
ゼニス計測,2026Q1,BS,その他流動負債,,5500
ゼニス計測,2026Q1,BS,長期借入金,,7000
ゼニス計測,2026Q1,BS,その他固定負債,,5200
ゼニス計測,2026Q1,BS,退職給付引当金,,6100
ゼニス計測,2026Q1,BS,純資産合計,,92500
ゼニス計測,2026Q1,PL,売上高,,110500
ゼニス計測,2026Q1,PL,営業利益,,10700
ゼニス計測,2026Q1,PL,税引前当期純利益,,10100
ゼニス計測,2026Q1,PL,減価償却費,,3400
ゼニス計測,2026Q1,PL,支払利息,,600
ゼニス計測,2026Q1,PL,法人税等,,3200
ゼニス計測,2026Q1,SS,剰余金の配当(配当金の支払額),,1400
ホクト印刷,2023Q4,BS,現金及び預金,15800,3000
ホクト印刷,2023Q4,BS,預け金,14000,8800
ホクト印刷,2023Q4,BS,営業債権,42300,42800
ホクト印刷,2023Q4,BS,棚卸資産,32500,33800
ホクト印刷,2023Q4,BS,その他流動資産,7500,8500
ホクト印刷,2023Q4,BS,有形固定資産(純額),99300,110300
ホクト印刷,2023Q4,BS,投資その他の資産,3300,5300
ホクト印刷,2023Q4,BS,営業債務,29000,24800
ホクト印刷,2023Q4,BS,短期借入金,16000,16500
ホクト印刷,2023Q4,BS,その他流動負債,12500,11000
ホクト印刷,2023Q4,BS,長期借入金,63300,54100
ホクト印刷,2023Q4,BS,その他固定負債,1500,500
ホクト印刷,2023Q4,BS,退職給付引当金,17800,18600
ホクト印刷,2023Q4,BS,純資産合計,74600,87000
ホクト印刷,2023Q4,PL,売上高,,156500
ホクト印刷,2023Q4,PL,営業利益,,19000
ホクト印刷,2023Q4,PL,税引前当期純利益,,18300
ホクト印刷,2023Q4,PL,減価償却費,,7000
ホクト印刷,2023Q4,PL,受取利息及び受取配当金,,600
ホクト印刷,2023Q4,PL,支払利息,,1300
ホクト印刷,2023Q4,PL,法人税等,,5900
ホクト印刷,2024Q1,BS,現金及び預金,,5500
ホクト印刷,2024Q1,BS,預け金,,3800
ホクト印刷,2024Q1,BS,営業債権,,49800
ホクト印刷,2024Q1,BS,棚卸資産,,40100
ホクト印刷,2024Q1,BS,その他流動資産,,10000
ホクト印刷,2024Q1,BS,有形固定資産(純額),,112300
ホクト印刷,2024Q1,BS,投資その他の資産,,5600
ホクト印刷,2024Q1,BS,営業債務,,25800
ホクト印刷,2024Q1,BS,短期借入金,,21800
ホクト印刷,2024Q1,BS,その他流動負債,,9800
ホクト印刷,2024Q1,BS,長期借入金,,61400
